country,year,imf_debt_gdp
ZMB,2024,114.94311
ZWE,1990,24.642093
ZWE,1991,28.066906
ZWE,1992,37.360355
ZWE,1993,40.532986
ZWE,1994,42.479623
ZWE,1995,42.187304
ZWE,1996,33.139964
ZWE,1997,29.918401
ZWE,1998,27.539297
ZWE,1999,26.627215
ZWE,2000,26.415828
ZWE,2001,25.505972
ZWE,2002,30.761633
ZWE,2003,43.842588
ZWE,2005,33.062058
ZWE,2006,39.43778
ZWE,2007,44.670615
ZWE,2008,61.078099
ZWE,2009,58.710251
ZWE,2010,47.578158
ZWE,2011,42.857984
ZWE,2012,38.379117
ZWE,2013,37.048001
ZWE,2014,42.312428
ZWE,2015,48.029197
ZWE,2016,49.908333
ZWE,2017,68.934582
ZWE,2018,48.124919
ZWE,2019,82.337327
ZWE,2020,84.465998
ZWE,2021,58.171867
ZWE,2022,99.535913
ZWE,2023,96.586371
ZWE,2024,94.586704
